0,100.0,100.0
1,100.0,2.34
2,100.0,1.48
3,95.0,0.74
4,90.0,0.74
5,75.0,0.4
6,15.0,0.2
7,2.5,0.1
8,2.5,0.1
9,0.0,0.0
